Driver,LapNumber,LapTime,Compound,TyreLife,Position,Time,PitInTime,PittedThisLap,LapSeconds,PersonalDelta,CumSeconds,Interval
BOR,7.0,0 days 00:01:18.545000,SOFT,5.0,19.0,0 days 01:12:41.500000,,False,78.545,-0.7630000000000052,4361.5,5.399999999999636
BOR,8.0,0 days 00:01:18.516000,SOFT,6.0,19.0,0 days 01:14:00.016000,,False,78.516,-0.028999999999996362,4440.016,5.819999999999709
BOR,9.0,0 days 00:01:18.353000,SOFT,7.0,19.0,0 days 01:15:18.369000,,False,78.353,-0.16300000000001091,4518.369,3.7730000000001382
BOR,10.0,0 days 00:01:17.931000,SOFT,8.0,19.0,0 days 01:16:36.300000,,False,77.931,-0.42199999999999704,4596.3,1.4380000000001019
BOR,11.0,0 days 00:01:18.468000,SOFT,9.0,18.0,0 days 01:17:54.768000,,False,78.468,0.5370000000000061,4674.768,5.043999999999869
BOR,12.0,0 days 00:01:18.445000,SOFT,10.0,16.0,0 days 01:19:13.213000,,False,78.445,-0.023000000000010346,4753.213,5.500999999999294
BOR,13.0,0 days 00:01:18.279000,SOFT,11.0,16.0,0 days 01:20:31.492000,,False,78.279,-0.16599999999999682,4831.492,5.570999999999913
BOR,14.0,0 days 00:01:17.698000,SOFT,12.0,16.0,0 days 01:21:49.190000,,False,77.698,-0.5810000000000031,4909.19,5.592999999999847
BOR,15.0,0 days 00:01:17.904000,SOFT,13.0,16.0,0 days 01:23:07.094000,,False,77.904,0.20600000000000307,4987.094,6.108000000000175
BOR,16.0,0 days 00:01:17.752000,SOFT,14.0,15.0,0 days 01:24:24.846000,,False,77.752,-0.15200000000000102,5064.846,3.4859999999998763
BOR,17.0,0 days 00:01:17.701000,SOFT,15.0,15.0,0 days 01:25:42.547000,,False,77.701,-0.05100000000000193,5142.547,3.980999999999767
BOR,18.0,0 days 00:01:34.414000,SOFT,16.0,16.0,0 days 01:27:16.961000,0 days 01:26:54.006000,True,94.414,16.713000000000008,5236.961,5.061999999999898
BOR,19.0,0 days 00:01:25.108000,MEDIUM,1.0,17.0,0 days 01:28:42.069000,,False,85.108,-9.305999999999997,5322.069,2.225000000000364
BOR,20.0,0 days 00:01:18.990000,MEDIUM,2.0,17.0,0 days 01:30:01.059000,,False,78.99,-6.118000000000009,5401.059,2.5250000000005457
BOR,21.0,0 days 00:01:19.980000,MEDIUM,3.0,16.0,0 days 01:31:21.039000,,False,79.98,0.9900000000000091,5481.039,3.8969999999999345
BOR,22.0,0 days 00:01:18.210000,MEDIUM,4.0,16.0,0 days 01:32:39.249000,,False,78.21,-1.7700000000000102,5559.249,3.4669999999996435
BOR,23.0,0 days 00:01:17.711000,MEDIUM,5.0,16.0,0 days 01:33:56.960000,,False,77.711,-0.4989999999999952,5636.96,2.8909999999996217
BOR,24.0,0 days 00:01:17.483000,MEDIUM,6.0,16.0,0 days 01:35:14.443000,,False,77.483,-0.22799999999999443,5714.443,2.037000000000262
BOR,25.0,0 days 00:01:17.683000,MEDIUM,7.0,16.0,0 days 01:36:32.126000,,False,77.683,0.20000000000000284,5792.126,1.1480000000001382
BOR,26.0,0 days 00:01:17.708000,MEDIUM,8.0,16.0,0 days 01:37:49.834000,,False,77.708,0.024999999999991473,5869.834,0.5919999999996435
BOR,27.0,0 days 00:01:17.971000,MEDIUM,9.0,15.0,0 days 01:39:07.805000,,False,77.971,0.26300000000000523,5947.805,6.149000000000342
BOR,28.0,0 days 00:01:17.356000,MEDIUM,10.0,15.0,0 days 01:40:25.161000,,False,77.356,-0.6150000000000091,6025.161,5.872000000000298
BOR,29.0,0 days 00:01:30.324000,MEDIUM,11.0,15.0,0 days 01:41:55.485000,,False,90.324,12.968000000000004,6115.485,6.5
BOR,30.0,0 days 00:01:44.804000,MEDIUM,12.0,14.0,0 days 01:43:40.289000,,False,104.804,14.480000000000004,6220.289,7.221999999999753
BOR,31.0,0 days 00:01:32.626000,MEDIUM,13.0,14.0,0 days 01:45:12.915000,,False,92.626,-12.177999999999997,6312.915,6.555000000000291
BOR,32.0,0 days 00:01:18.791000,MEDIUM,14.0,14.0,0 days 01:46:31.706000,,False,78.791,-13.835000000000008,6391.706,6.958000000000538
BOR,33.0,0 days 00:01:17.815000,MEDIUM,15.0,14.0,0 days 01:47:49.521000,,False,77.815,-0.9759999999999991,6469.521,6.871000000000095
BOR,34.0,0 days 00:01:17.508000,MEDIUM,16.0,14.0,0 days 01:49:07.029000,,False,77.508,-0.30700000000000216,6547.029,7.347000000000662
BOR,35.0,0 days 00:01:17.109000,MEDIUM,17.0,14.0,0 days 01:50:24.138000,,False,77.109,-0.3990000000000009,6624.138,7.404999999999745
BOR,36.0,0 days 00:01:16.863000,MEDIUM,18.0,14.0,0 days 01:51:41.001000,,False,76.863,-0.2459999999999951,6701.001,7.430000000000291
BOR,37.0,0 days 00:01:16.684000,MEDIUM,19.0,14.0,0 days 01:52:57.685000,,False,76.684,-0.17900000000000205,6777.685,7.536000000000058
BOR,38.0,0 days 00:01:16.549000,MEDIUM,20.0,14.0,0 days 01:54:14.234000,,False,76.549,-0.1349999999999909,6854.234,7.0570000000006985
BOR,39.0,0 days 00:01:16.418000,MEDIUM,21.0,13.0,0 days 01:55:30.652000,,False,76.418,-0.13100000000000023,6930.652,6.786000000000058
BOR,40.0,0 days 00:01:16.615000,MEDIUM,22.0,13.0,0 days 01:56:47.267000,,False,76.615,0.19699999999998852,7007.267,6.751000000000204
BOR,41.0,0 days 00:01:16.627000,MEDIUM,23.0,13.0,0 days 01:58:03.894000,,False,76.627,0.012000000000000455,7083.894,6.541000000000167
BOR,42.0,0 days 00:01:16.402000,MEDIUM,24.0,13.0,0 days 01:59:20.296000,,False,76.402,-0.22499999999999432,7160.296,6.145000000000437
BOR,43.0,0 days 00:01:18.144000,MEDIUM,25.0,13.0,0 days 02:00:38.440000,,False,78.144,1.7420000000000044,7238.44,7.437999999999192
BOR,44.0,0 days 00:01:25.754000,MEDIUM,26.0,13.0,0 days 02:02:04.194000,,False,85.754,7.609999999999999,7324.194,11.167000000000371
BOR,45.0,0 days 00:01:24.257000,MEDIUM,27.0,13.0,0 days 02:03:28.451000,,False,84.257,-1.4969999999999999,7408.451,8.175000000000182
BOR,46.0,0 days 00:01:16.663000,MEDIUM,28.0,13.0,0 days 02:04:45.114000,,False,76.663,-7.594000000000008,7485.114,7.768999999999323
BOR,47.0,0 days 00:01:16.657000,MEDIUM,29.0,13.0,0 days 02:06:01.771000,,False,76.657,-0.006000000000000227,7561.771,7.324999999999818
BOR,48.0,0 days 00:01:16.266000,MEDIUM,30.0,13.0,0 days 02:07:18.037000,,False,76.266,-0.39099999999999113,7638.037,7.02100000000064
BOR,49.0,0 days 00:01:16.762000,MEDIUM,31.0,13.0,0 days 02:08:34.799000,,False,76.762,0.4959999999999951,7714.799,7.158999999999651
BOR,50.0,0 days 00:01:16.221000,MEDIUM,32.0,13.0,0 days 02:09:51.020000,,False,76.221,-0.5409999999999968,7791.02,7.096000000000458
BOR,51.0,0 days 00:01:36.971000,MEDIUM,33.0,12.0,0 days 02:11:27.991000,,False,96.971,20.75,7887.991,9.827000000000226
BOR,52.0,0 days 00:01:36.299000,MEDIUM,34.0,12.0,0 days 02:13:04.290000,,False,96.299,-0.671999999999997,7984.29,10.289999999999964
BOR,53.0,0 days 00:01:17.669000,MEDIUM,35.0,12.0,0 days 02:14:21.959000,,False,77.669,-18.63000000000001,8061.959,10.461999999999534
BOR,54.0,0 days 00:01:17.121000,MEDIUM,36.0,12.0,0 days 02:15:39.080000,,False,77.121,-0.5480000000000018,8139.08,10.503999999999905
BOR,55.0,0 days 00:01:16.951000,MEDIUM,37.0,12.0,0 days 02:16:56.031000,,False,76.951,-0.1700000000000017,8216.031,10.997000000001208
BOR,56.0,0 days 00:01:16.730000,MEDIUM,38.0,12.0,0 days 02:18:12.761000,,False,76.73,-0.22099999999998943,8292.761,11.217000000000553
BOR,57.0,0 days 00:01:16.799000,MEDIUM,39.0,12.0,0 days 02:19:29.560000,,False,76.799,0.06900000000000261,8369.56,11.740999999999985
BOR,58.0,0 days 00:01:16.699000,MEDIUM,40.0,12.0,0 days 02:20:46.259000,,False,76.699,-0.10000000000000853,8446.259,11.38299999999981
BOR,59.0,0 days 00:01:16.371000,MEDIUM,41.0,12.0,0 days 02:22:02.630000,,False,76.371,-0.32800000000000296,8522.63,11.424999999999272
BOR,60.0,0 days 00:01:16.569000,MEDIUM,42.0,12.0,0 days 02:23:19.199000,,False,76.569,0.1980000000000075,8599.199,2.2880000000004657
BOR,61.0,0 days 00:01:17.325000,MEDIUM,43.0,12.0,0 days 02:24:36.524000,,False,77.325,0.7560000000000002,8676.524,2.727999999999156
BOR,62.0,0 days 00:01:16.933000,MEDIUM,44.0,12.0,0 days 02:25:53.457000,,False,76.933,-0.3919999999999959,8753.457,1.2180000000007567
BOR,63.0,0 days 00:01:17.439000,MEDIUM,45.0,13.0,0 days 02:27:10.896000,,False,77.439,0.505999999999986,8830.896,0.8820000000014261
BOR,64.0,0 days 00:01:20.499000,MEDIUM,46.0,13.0,0 days 02:28:31.395000,,False,80.499,3.0600000000000023,8911.395,4.950000000000728
BOR,65.0,0 days 00:01:16.487000,MEDIUM,47.0,13.0,0 days 02:29:47.882000,,False,76.487,-4.0120000000000005,8987.882,4.984000000000378
BOR,66.0,0 days 00:01:16.576000,MEDIUM,48.0,13.0,0 days 02:31:04.458000,,False,76.576,0.08899999999999864,9064.458,1.97400000000016
BOT,1.0,0 days 00:01:38.731000,INTERMEDIATE,1.0,18.0,0 days 01:04:11.275000,,False,98.731,,3851.275,0.34999999999990905
BOT,2.0,0 days 00:01:27.677000,INTERMEDIATE,2.0,15.0,0 days 01:05:38.952000,,False,87.677,-11.053999999999988,3938.952,1.731000000000222
BOT,3.0,0 days 00:01:47.804000,INTERMEDIATE,3.0,21.0,0 days 01:07:26.756000,0 days 01:07:00.092000,True,107.804,20.126999999999995,4046.756,3.69399999999996
BOT,4.0,0 days 00:01:26.794000,SOFT,1.0,21.0,0 days 01:08:53.550000,,False,86.794,-21.010000000000005,4133.55,8.88000000000011
BOT,5.0,0 days 00:01:22.238000,SOFT,2.0,21.0,0 days 01:10:15.788000,,False,82.238,-4.555999999999997,4215.788,11.016999999999825
BOT,6.0,0 days 00:01:21.040000,SOFT,3.0,21.0,0 days 01:11:36.828000,,False,81.04,-1.1979999999999933,4296.828,13.0
BOT,7.0,0 days 00:01:20.289000,SOFT,4.0,21.0,0 days 01:12:57.117000,,False,80.289,-0.7510000000000048,4377.117,14.568000000000211
BOT,8.0,0 days 00:01:19.925000,SOFT,5.0,21.0,0 days 01:14:17.042000,,False,79.925,-0.3640000000000043,4457.042,15.780999999999949
BOT,9.0,0 days 00:01:39.439000,SOFT,6.0,21.0,0 days 01:15:56.481000,0 days 01:15:33.182000,True,99.439,19.513999999999996,4556.481,36.134000000000015
BOT,10.0,0 days 00:01:26.030000,MEDIUM,1.0,21.0,0 days 01:17:22.511000,,False,86.03,-13.408999999999992,4642.511,43.66700000000037
BOT,11.0,0 days 00:01:19.917000,MEDIUM,2.0,21.0,0 days 01:18:42.428000,,False,79.917,-6.1129999999999995,4722.428,45.02099999999973
BOT,12.0,0 days 00:01:22.238000,MEDIUM,3.0,20.0,0 days 01:20:04.666000,,False,82.238,2.320999999999998,4804.666,44.61400000000049
BOT,13.0,0 days 00:01:22.743000,MEDIUM,4.0,20.0,0 days 01:21:27.409000,,False,82.743,0.5049999999999955,4887.409,43.513999999999214
BOT,14.0,0 days 00:01:19.361000,MEDIUM,5.0,20.0,0 days 01:22:46.770000,,False,79.361,-3.381999999999991,4966.77,34.46400000000085
BOT,15.0,0 days 00:01:19.225000,MEDIUM,6.0,20.0,0 days 01:24:05.995000,,False,79.225,-0.1360000000000099,5045.995,27.8779999999997
BOT,16.0,0 days 00:01:19.532000,MEDIUM,7.0,20.0,0 days 01:25:25.527000,,False,79.532,0.30700000000000216,5125.527,25.373999999999796
BOT,17.0,0 days 00:01:21.843000,MEDIUM,8.0,20.0,0 days 01:26:47.370000,,False,81.843,2.311000000000007,5207.37,26.082000000000335
BOT,18.0,0 days 00:01:21.105000,MEDIUM,9.0,20.0,0 days 01:28:08.475000,,False,81.105,-0.7379999999999995,5288.475,27.507000000000517
BOT,19.0,0 days 00:01:19.691000,MEDIUM,10.0,20.0,0 days 01:29:28.166000,,False,79.691,-1.4140000000000015,5368.166,27.162000000000262
BOT,20.0,0 days 00:01:22.553000,MEDIUM,11.0,20.0,0 days 01:30:50.719000,,False,82.553,2.8619999999999948,5450.719,26.672999999999774
BOT,21.0,0 days 00:01:19.490000,MEDIUM,12.0,20.0,0 days 01:32:10.209000,,False,79.49,-3.0630000000000024,5530.209,26.300999999999476
BOT,22.0,0 days 00:01:20.964000,MEDIUM,13.0,20.0,0 days 01:33:31.173000,,False,80.964,1.4740000000000038,5611.173,26.011999999999716
BOT,23.0,0 days 00:01:20.472000,MEDIUM,14.0,20.0,0 days 01:34:51.645000,,False,80.472,-0.49200000000000443,5691.645,27.36200000000008
BOT,24.0,0 days 00:01:21.847000,MEDIUM,15.0,20.0,0 days 01:36:13.492000,,False,81.847,1.375,5773.492,30.067000000000007
BOT,25.0,0 days 00:01:20.573000,MEDIUM,16.0,19.0,0 days 01:37:34.065000,,False,80.573,-1.274000000000001,5854.065,31.563999999999396
BOT,26.0,0 days 00:01:19.458000,MEDIUM,17.0,19.0,0 days 01:38:53.523000,,False,79.458,-1.1149999999999949,5933.523,30.451000000000022
BOT,27.0,0 days 00:01:19.336000,MEDIUM,18.0,19.0,0 days 01:40:12.859000,,False,79.336,-0.12199999999999989,6012.859,30.392000000000735
BOT,28.0,0 days 00:01:30.428000,MEDIUM,19.0,19.0,0 days 01:41:43.287000,,False,90.428,11.091999999999999,6103.287,37.96100000000024
BOT,29.0,0 days 00:02:01.776000,MEDIUM,20.0,19.0,0 days 01:43:45.063000,0 days 01:43:22.299000,True,121.776,31.348,6225.063,56.84400000000005
BOT,30.0,0 days 00:01:29.383000,SOFT,1.0,18.0,0 days 01:45:14.446000,,False,89.383,-32.393,6314.446,41.460000000000036
BOT,31.0,0 days 00:01:21.147000,SOFT,2.0,18.0,0 days 01:46:35.593000,,False,81.147,-8.23599999999999,6395.593,40.3769999999995
BOT,32.0,0 days 00:01:19.967000,SOFT,3.0,18.0,0 days 01:47:55.560000,,False,79.967,-1.1800000000000068,6475.56,38.947000000000116
BOT,33.0,0 days 00:01:19.163000,SOFT,4.0,18.0,0 days 01:49:14.723000,,False,79.163,-0.804000000000002,6554.723,37.64499999999953
BOT,34.0,0 days 00:01:19.240000,SOFT,5.0,18.0,0 days 01:50:33.963000,,False,79.24,0.07699999999999818,6633.963,32.92900000000009
BOT,35.0,0 days 00:01:18.995000,SOFT,6.0,18.0,0 days 01:51:52.958000,,False,78.995,-0.24499999999999034,6712.958,32.021999999999935
BOT,36.0,0 days 00:01:18.887000,SOFT,7.0,18.0,0 days 01:53:11.845000,,False,78.887,-0.10800000000000409,6791.845,30.36200000000008
BOT,37.0,0 days 00:01:19.661000,SOFT,8.0,18.0,0 days 01:54:31.506000,,False,79.661,0.7740000000000009,6871.506,30.0570000000007
BOT,38.0,0 days 00:01:18.929000,SOFT,9.0,18.0,0 days 01:55:50.435000,,False,78.929,-0.7319999999999993,6950.435,29.736000000000786
BOT,39.0,0 days 00:01:18.775000,SOFT,10.0,17.0,0 days 01:57:09.210000,,False,78.775,-0.15399999999999636,7029.21,29.789999999999964
BOT,40.0,0 days 00:01:18.856000,SOFT,11.0,17.0,0 days 01:58:28.066000,,False,78.856,0.08099999999998886,7108.066,28.35199999999986
BOT,41.0,0 days 00:01:19.059000,SOFT,12.0,16.0,0 days 01:59:47.125000,,False,79.059,0.20300000000000296,7187.125,28.484999999999673
BOT,42.0,0 days 00:01:19.412000,SOFT,13.0,16.0,0 days 02:01:06.537000,,False,79.412,0.35300000000000864,7266.537,26.16899999999987
BOT,43.0,0 days 00:01:39.542000,SOFT,14.0,16.0,0 days 02:02:46.079000,,False,99.542,20.129999999999995,7366.079,34.73999999999978
BOT,44.0,0 days 00:01:22.115000,SOFT,15.0,16.0,0 days 02:04:08.194000,,False,82.115,-17.427000000000007,7448.194,34.01000000000022
BOT,45.0,0 days 00:01:19.104000,SOFT,16.0,16.0,0 days 02:05:27.298000,,False,79.104,-3.0109999999999957,7527.298,32.202000000000226
BOT,46.0,0 days 00:01:25.292000,SOFT,17.0,16.0,0 days 02:06:52.590000,,False,85.292,6.188000000000002,7612.59,37.152000000000044
BOT,47.0,0 days 00:01:20.282000,SOFT,18.0,16.0,0 days 02:08:12.872000,,False,80.282,-5.010000000000005,7692.872,36.146999999999935
BOT,48.0,0 days 00:01:18.670000,SOFT,19.0,16.0,0 days 02:09:31.542000,,False,78.67,-1.6119999999999948,7771.542,34.285000000000764
BOT,49.0,0 days 00:01:59.523000,SOFT,20.0,16.0,0 days 02:11:31.065000,0 days 02:11:01.607000,True,119.523,40.852999999999994,7891.065,56.92099999999937
BOT,50.0,0 days 00:01:39.569000,MEDIUM,1.0,16.0,0 days 02:13:10.634000,,False,99.569,-19.953999999999994,7990.634,50.8100000000004
BOT,51.0,0 days 00:01:21.586000,MEDIUM,2.0,16.0,0 days 02:14:32.220000,,False,81.586,-17.983000000000004,8072.22,50.3720000000003
BOT,52.0,0 days 00:01:22.701000,MEDIUM,3.0,16.0,0 days 02:15:54.921000,,False,82.701,1.1149999999999949,8154.921,52.228000000000065
BOT,53.0,0 days 00:01:21.685000,MEDIUM,4.0,16.0,0 days 02:17:16.606000,,False,81.685,-1.0159999999999911,8236.606,54.30400000000009
BOT,54.0,0 days 00:01:19.358000,MEDIUM,5.0,16.0,0 days 02:18:35.964000,,False,79.358,-2.326999999999998,8315.964,54.50200000000041
BOT,55.0,0 days 00:01:18.557000,MEDIUM,6.0,16.0,0 days 02:19:54.521000,,False,78.557,-0.8010000000000019,8394.521,52.913000000000466
BOT,56.0,0 days 00:01:21.066000,MEDIUM,7.0,16.0,0 days 02:21:15.587000,,False,81.066,2.5090000000000003,8475.587,51.4380000000001
BOT,57.0,0 days 00:01:18.281000,MEDIUM,8.0,16.0,0 days 02:22:33.868000,,False,78.281,-2.7849999999999966,8553.868,48.92200000000048
BOT,58.0,0 days 00:01:19.584000,MEDIUM,9.0,16.0,0 days 02:23:53.452000,,False,79.584,1.3029999999999973,8633.452,49.36999999999898
BOT,59.0,0 days 00:01:17.725000,MEDIUM,10.0,16.0,0 days 02:25:11.177000,,False,77.725,-1.8590000000000089,8711.177,48.21799999999894
BOT,60.0,0 days 00:01:18.083000,MEDIUM,11.0,16.0,0 days 02:26:29.260000,,False,78.083,0.3580000000000041,8789.26,46.88900000000103
BOT,61.0,0 days 00:01:18.111000,MEDIUM,12.0,16.0,0 days 02:27:47.371000,,False,78.111,0.028000000000005798,8867.371,45.987999999999374
BOT,62.0,0 days 00:01:18.251000,MEDIUM,13.0,16.0,0 days 02:29:05.622000,,False,78.251,0.14000000000000057,8945.622,44.80400000000009
BOT,63.0,0 days 00:01:18.005000,MEDIUM,14.0,16.0,0 days 02:30:23.627000,,False,78.005,-0.24600000000000932,9023.627,43.56000000000131
BOT,64.0,0 days 00:01:18.065000,MEDIUM,15.0,16.0,0 days 02:31:41.692000,,False,78.065,0.060000000000002274,9101.692,34.992999999998574
COL,1.0,0 days 00:01:32.675000,MEDIUM,1.0,8.0,0 days 01:04:05.219000,,False,92.675,,3845.219,1.1179999999999382
COL,2.0,0 days 00:01:22.225000,MEDIUM,2.0,7.0,0 days 01:05:27.444000,,False,82.225,-10.450000000000003,3927.444,2.6669999999999163
COL,3.0,0 days 00:01:20.994000,MEDIUM,3.0,7.0,0 days 01:06:48.438000,,False,80.994,-1.2309999999999945,4008.438,4.380000000000109
COL,4.0,0 days 00:01:20.043000,MEDIUM,4.0,7.0,0 days 01:08:08.481000,,False,80.043,-0.9509999999999934,4088.481,5.463000000000193
COL,5.0,0 days 00:01:18.976000,MEDIUM,5.0,7.0,0 days 01:09:27.457000,,False,78.976,-1.0670000000000073,4167.457,6.526000000000749
COL,6.0,0 days 00:01:18.865000,MEDIUM,6.0,7.0,0 days 01:10:46.322000,,False,78.865,-0.1110000000000042,4246.322,7.552999999999884
COL,7.0,0 days 00:01:18.543000,MEDIUM,7.0,7.0,0 days 01:12:04.865000,,False,78.543,-0.3219999999999885,4324.865,8.931999999999789
COL,8.0,0 days 00:01:18.287000,MEDIUM,8.0,7.0,0 days 01:13:23.152000,,False,78.287,-0.2560000000000002,4403.152,10.337000000000444
COL,9.0,0 days 00:01:18.308000,MEDIUM,9.0,7.0,0 days 01:14:41.460000,,False,78.308,0.021000000000000796,4481.46,11.747000000000298
COL,10.0,0 days 00:01:18.004000,MEDIUM,10.0,7.0,0 days 01:15:59.464000,,False,78.004,-0.30400000000000205,4559.464,13.389000000000124
COL,11.0,0 days 00:01:18.217000,MEDIUM,11.0,7.0,0 days 01:17:17.681000,,False,78.217,0.21299999999999386,4637.681,15.384000000000015
COL,12.0,0 days 00:01:17.702000,MEDIUM,12.0,7.0,0 days 01:18:35.383000,,False,77.702,-0.5150000000000006,4715.383,16.423999999999978
COL,13.0,0 days 00:01:18.329000,MEDIUM,13.0,7.0,0 days 01:19:53.712000,,False,78.329,0.6269999999999953,4793.712,17.69300000000021
COL,14.0,0 days 00:01:17.828000,MEDIUM,14.0,7.0,0 days 01:21:11.540000,,False,77.828,-0.5009999999999906,4871.54,18.05500000000029
COL,15.0,0 days 00:01:17.482000,MEDIUM,15.0,7.0,0 days 01:22:29.022000,,False,77.482,-0.34600000000000364,4949.022,18.695999999999913
COL,16.0,0 days 00:01:17.292000,MEDIUM,16.0,7.0,0 days 01:23:46.314000,,False,77.292,-0.18999999999999773,5026.314,19.451000000000022
COL,17.0,0 days 00:01:17.138000,MEDIUM,17.0,7.0,0 days 01:25:03.452000,,False,77.138,-0.15399999999999636,5103.452,20.090000000000146
COL,18.0,0 days 00:01:17.015000,MEDIUM,18.0,7.0,0 days 01:26:20.467000,,False,77.015,-0.12300000000000466,5180.467,20.372999999999593
COL,19.0,0 days 00:01:17.364000,MEDIUM,19.0,7.0,0 days 01:27:37.831000,,False,77.364,0.34900000000000375,5257.831,21.261999999999716
COL,20.0,0 days 00:01:17.018000,MEDIUM,20.0,7.0,0 days 01:28:54.849000,,False,77.018,-0.34600000000000364,5334.849,21.765000000000327
COL,21.0,0 days 00:01:16.863000,MEDIUM,21.0,7.0,0 days 01:30:11.712000,,False,76.863,-0.15500000000000114,5411.712,22.34600000000046
COL,22.0,0 days 00:01:17.135000,MEDIUM,22.0,7.0,0 days 01:31:28.847000,,False,77.135,0.27200000000000557,5488.847,23.15899999999965
COL,23.0,0 days 00:01:17.071000,MEDIUM,23.0,7.0,0 days 01:32:45.918000,,False,77.071,-0.06400000000000716,5565.918,24.054000000000087
COL,24.0,0 days 00:01:16.828000,MEDIUM,24.0,7.0,0 days 01:34:02.746000,,False,76.828,-0.242999999999995,5642.746,24.454999999999927
COL,25.0,0 days 00:01:17.086000,MEDIUM,25.0,7.0,0 days 01:35:19.832000,,False,77.086,0.25799999999999557,5719.832,24.981000000000677
COL,26.0,0 days 00:01:17.102000,MEDIUM,26.0,7.0,0 days 01:36:36.934000,,False,77.102,0.016000000000005343,5796.934,25.93000000000029
COL,27.0,0 days 00:01:17.474000,MEDIUM,27.0,7.0,0 days 01:37:54.408000,,False,77.474,0.3719999999999999,5874.408,27.08600000000024
COL,28.0,0 days 00:01:17.065000,MEDIUM,28.0,7.0,0 days 01:39:11.473000,,False,77.065,-0.409000000000006,5951.473,27.521999999999935
COL,29.0,0 days 00:01:16.705000,MEDIUM,29.0,7.0,0 days 01:40:28.178000,,False,76.705,-0.35999999999999943,6028.178,27.134000000000015
COL,30.0,0 days 00:01:48.947000,MEDIUM,30.0,6.0,0 days 01:42:17.125000,0 days 01:41:53.114000,True,108.947,32.242000000000004,6137.125,53.76299999999992
COL,31.0,0 days 00:01:45.337000,HARD,1.0,6.0,0 days 01:44:02.462000,,False,105.337,-3.6099999999999994,6242.462,38.76600000000053
COL,32.0,0 days 00:01:26.513000,HARD,2.0,6.0,0 days 01:45:28.975000,,False,86.513,-18.823999999999998,6328.975,29.85900000000038
COL,33.0,0 days 00:01:18.797000,HARD,3.0,6.0,0 days 01:46:47.772000,,False,78.797,-7.716000000000008,6407.772,31.037000000000262
COL,34.0,0 days 00:01:17.822000,HARD,4.0,6.0,0 days 01:48:05.594000,,False,77.822,-0.9749999999999943,6485.594,31.806000000000495
COL,35.0,0 days 00:01:17.335000,HARD,5.0,6.0,0 days 01:49:22.929000,,False,77.335,-0.487000000000009,6562.929,32.89000000000033
COL,36.0,0 days 00:01:17.239000,HARD,6.0,6.0,0 days 01:50:40.168000,,False,77.239,-0.09599999999998943,6640.168,33.9399999999996
COL,37.0,0 days 00:01:16.672000,HARD,7.0,6.0,0 days 01:51:56.840000,,False,76.672,-0.5670000000000073,6716.84,35.31500000000051
COL,38.0,0 days 00:01:16.546000,HARD,8.0,6.0,0 days 01:53:13.386000,,False,76.546,-0.12599999999999056,6793.386,36.4970000000003
COL,39.0,0 days 00:01:16.679000,HARD,9.0,6.0,0 days 01:54:30.065000,,False,76.679,0.13299999999999557,6870.065,36.86799999999948
COL,40.0,0 days 00:01:16.879000,HARD,10.0,6.0,0 days 01:55:46.944000,,False,76.879,0.20000000000000284,6946.944,37.499000000000706
COL,41.0,0 days 00:01:16.790000,HARD,11.0,6.0,0 days 01:57:03.734000,,False,76.79,-0.08899999999999864,7023.734,38.67399999999998
COL,42.0,0 days 00:01:16.618000,HARD,12.0,6.0,0 days 01:58:20.352000,,False,76.618,-0.17200000000001125,7100.352,39.51099999999951
COL,43.0,0 days 00:01:16.926000,HARD,13.0,6.0,0 days 01:59:37.278000,,False,76.926,0.30800000000000693,7177.278,40.97400000000016
COL,44.0,0 days 00:01:16.249000,HARD,14.0,6.0,0 days 02:00:53.527000,,False,76.249,-0.6770000000000067,7253.527,41.47400000000016
COL,45.0,0 days 00:01:30.323000,HARD,15.0,6.0,0 days 02:02:23.850000,,False,90.323,14.073999999999998,7343.85,56.436000000000604
COL,46.0,0 days 00:01:19.597000,HARD,16.0,6.0,0 days 02:03:43.447000,,False,79.597,-10.725999999999999,7423.447,44.93299999999999
COL,47.0,0 days 00:01:16.621000,HARD,17.0,6.0,0 days 02:05:00.068000,,False,76.621,-2.975999999999999,7500.068,44.66600000000017
COL,48.0,0 days 00:01:16.610000,HARD,18.0,6.0,0 days 02:06:16.678000,,False,76.61,-0.01099999999999568,7576.678,45.70100000000002
COL,49.0,0 days 00:01:16.537000,HARD,19.0,6.0,0 days 02:07:33.215000,,False,76.537,-0.07299999999999329,7653.215,46.56500000000051
COL,50.0,0 days 00:01:16.310000,HARD,20.0,6.0,0 days 02:08:49.525000,,False,76.31,-0.22700000000000387,7729.525,47.30899999999929
COL,51.0,0 days 00:01:16.253000,HARD,21.0,6.0,0 days 02:10:05.778000,,False,76.253,-0.05700000000000216,7805.778,48.051000000000386
COL,52.0,0 days 00:01:42.944000,HARD,22.0,6.0,0 days 02:11:48.722000,,False,102.944,26.691000000000003,7908.722,40.685999999999694
COL,53.0,0 days 00:01:27.366000,HARD,23.0,6.0,0 days 02:13:16.088000,,False,87.366,-15.578000000000003,7996.088,30.371000000000095
COL,54.0,0 days 00:01:17.677000,HARD,24.0,6.0,0 days 02:14:33.765000,,False,77.677,-9.688999999999993,8073.765,30.423999999999978
COL,55.0,0 days 00:01:16.809000,HARD,25.0,6.0,0 days 02:15:50.574000,,False,76.809,-0.8680000000000092,8150.574,31.237999999999374
