Driver,LapNumber,LapTime,Compound,TyreLife,Position,Time,PitInTime,PittedThisLap,LapSeconds,PersonalDelta,CumSeconds,Interval
COL,42.0,0 days 00:01:22.652000,HARD,8.0,10.0,0 days 01:54:20.177000,,False,82.652,-4.192999999999998,6860.177,2.755000000000109
COL,43.0,0 days 00:01:22.449000,HARD,9.0,10.0,0 days 01:55:42.626000,,False,82.449,-0.20300000000000296,6942.626,3.2440000000005966
COL,44.0,0 days 00:01:22.509000,HARD,10.0,10.0,0 days 01:57:05.135000,,False,82.509,0.060000000000002274,7025.135,3.7390000000004875
COL,45.0,0 days 00:01:22.682000,HARD,11.0,10.0,0 days 01:58:27.817000,,False,82.682,0.17300000000000182,7107.817,3.7299999999995634
COL,46.0,0 days 00:01:23.113000,HARD,12.0,10.0,0 days 01:59:50.930000,,False,83.113,0.4309999999999974,7190.93,4.280999999999949
COL,47.0,0 days 00:01:23.321000,HARD,13.0,10.0,0 days 02:01:14.251000,,False,83.321,0.2079999999999984,7274.251,4.485999999999876
COL,48.0,0 days 00:01:23.804000,HARD,14.0,10.0,0 days 02:02:38.055000,,False,83.804,0.4830000000000041,7358.055,5.5
COL,49.0,0 days 00:01:26.127000,HARD,15.0,10.0,0 days 02:04:04.182000,,False,86.127,2.3229999999999933,7444.182,8.635000000000218
COL,50.0,0 days 00:01:23.737000,HARD,16.0,10.0,0 days 02:05:27.919000,,False,83.737,-2.3900000000000006,7527.919,9.260000000000218
COL,51.0,0 days 00:01:23.535000,HARD,17.0,10.0,0 days 02:06:51.454000,,False,83.535,-0.20199999999999818,7611.454,9.603000000000065
COL,52.0,0 days 00:01:23.784000,HARD,18.0,10.0,0 days 02:08:15.238000,,False,83.784,0.24900000000000944,7695.238,8.838999999999942
COL,53.0,0 days 00:01:25.140000,HARD,19.0,10.0,0 days 02:09:40.378000,,False,85.14,1.3559999999999945,7780.378,8.981999999999971
COL,54.0,0 days 00:01:23.870000,HARD,20.0,10.0,0 days 02:11:04.248000,,False,83.87,-1.269999999999996,7864.248,9.425999999999476
COL,55.0,0 days 00:01:23.930000,HARD,21.0,10.0,0 days 02:12:28.178000,,False,83.93,0.060000000000002274,7948.178,9.981999999999971
COL,56.0,0 days 00:01:23.686000,HARD,22.0,10.0,0 days 02:13:51.864000,,False,83.686,-0.24399999999999977,8031.864,10.640999999999622
COL,57.0,0 days 00:01:23.489000,HARD,23.0,10.0,0 days 02:15:15.353000,,False,83.489,-0.19700000000000273,8115.353,11.123999999999796
COL,58.0,0 days 00:01:23.571000,HARD,24.0,10.0,0 days 02:16:38.924000,,False,83.571,0.08199999999999363,8198.924,11.562000000000808
COL,59.0,0 days 00:01:23.639000,HARD,25.0,10.0,0 days 02:18:02.563000,,False,83.639,0.06799999999999784,8282.563,12.019000000000233
COL,60.0,0 days 00:01:24.007000,HARD,26.0,10.0,0 days 02:19:26.570000,,False,84.007,0.3680000000000092,8366.57,12.734000000000378
COL,61.0,0 days 00:01:40.235000,HARD,27.0,10.0,0 days 02:21:06.805000,,False,100.235,16.227999999999994,8466.805,18.713999999999942
COL,62.0,0 days 00:01:45.758000,HARD,28.0,9.0,0 days 02:22:52.563000,,False,105.758,5.522999999999996,8572.563,17.022000000000844
COL,63.0,0 days 00:01:38.332000,HARD,29.0,8.0,0 days 02:24:30.895000,,False,98.332,-7.426000000000002,8670.895,12.569000000001324
COL,64.0,0 days 00:01:24.152000,HARD,30.0,8.0,0 days 02:25:55.047000,,False,84.152,-14.179999999999993,8755.047,13.435999999999694
COL,65.0,0 days 00:01:24.264000,HARD,31.0,8.0,0 days 02:27:19.311000,,False,84.264,0.11199999999999477,8839.311,14.07799999999952
GAS,1.0,0 days 00:01:32.099000,MEDIUM,1.0,12.0,0 days 00:55:13.438000,,False,92.099,,3313.438,0.6489999999998872
GAS,2.0,0 days 00:01:24.303000,MEDIUM,2.0,12.0,0 days 00:56:37.741000,,False,84.303,-7.7960000000000065,3397.741,0.6920000000000073
GAS,3.0,0 days 00:01:24.219000,MEDIUM,3.0,12.0,0 days 00:58:01.960000,,False,84.219,-0.08400000000000318,3481.96,0.5509999999999309
GAS,4.0,0 days 00:01:24.527000,MEDIUM,4.0,12.0,0 days 00:59:26.487000,,False,84.527,0.30800000000000693,3566.487,0.68100000000004
GAS,5.0,0 days 00:01:25.097000,MEDIUM,5.0,12.0,0 days 01:00:51.584000,,False,85.097,0.5699999999999932,3651.584,0.8689999999996871
GAS,6.0,0 days 00:01:25.808000,MEDIUM,6.0,13.0,0 days 01:02:17.392000,,False,85.808,0.7110000000000127,3737.392,0.9549999999999272
GAS,7.0,0 days 00:01:25.386000,MEDIUM,7.0,13.0,0 days 01:03:42.778000,,False,85.386,-0.42200000000001125,3822.778,0.6759999999999309
GAS,8.0,0 days 00:01:25.720000,MEDIUM,8.0,13.0,0 days 01:05:08.498000,,False,85.72,0.3340000000000032,3908.498,0.8350000000000364
GAS,9.0,0 days 00:01:26.054000,MEDIUM,9.0,13.0,0 days 01:06:34.552000,,False,86.054,0.3340000000000032,3994.552,0.7049999999999272
GAS,10.0,0 days 00:01:26.055000,MEDIUM,10.0,13.0,0 days 01:08:00.607000,,False,86.055,0.0010000000000047748,4080.607,0.6579999999999018
GAS,11.0,0 days 00:01:25.954000,MEDIUM,11.0,13.0,0 days 01:09:26.561000,,False,85.954,-0.1010000000000133,4166.561,0.9020000000000437
GAS,12.0,0 days 00:01:25.806000,MEDIUM,12.0,11.0,0 days 01:10:52.367000,,False,85.806,-0.14799999999999613,4252.367,2.242000000000189
GAS,13.0,0 days 00:01:25.798000,MEDIUM,13.0,11.0,0 days 01:12:18.165000,,False,85.798,-0.007999999999995566,4338.165,1.655999999999949
GAS,14.0,0 days 00:01:29.745000,MEDIUM,14.0,10.0,0 days 01:13:47.910000,0 days 01:13:45.183000,True,89.745,3.9470000000000027,4427.91,5.7150000000001455
GAS,15.0,0 days 00:01:42.799000,HARD,1.0,15.0,0 days 01:15:30.709000,,False,102.799,13.054000000000002,4530.709,3.9960000000000946
GAS,16.0,0 days 00:01:23.023000,HARD,2.0,14.0,0 days 01:16:53.732000,,False,83.023,-19.77600000000001,4613.732,2.6840000000001965
GAS,17.0,0 days 00:01:23.237000,HARD,3.0,14.0,0 days 01:18:16.969000,,False,83.237,0.21399999999999864,4696.969,1.587999999999738
GAS,18.0,0 days 00:01:23.512000,HARD,4.0,13.0,0 days 01:19:40.481000,,False,83.512,0.2750000000000057,4780.481,1.0349999999998545
GAS,19.0,0 days 00:01:23.619000,HARD,5.0,12.0,0 days 01:21:04.100000,,False,83.619,0.10699999999999932,4864.1,1.9920000000001892
GAS,20.0,0 days 00:01:23.826000,HARD,6.0,12.0,0 days 01:22:27.926000,,False,83.826,0.20699999999999363,4947.926,1.5800000000008367
GAS,21.0,0 days 00:01:23.789000,HARD,7.0,12.0,0 days 01:23:51.715000,,False,83.789,-0.03699999999999193,5031.715,1.2979999999997744
GAS,22.0,0 days 00:01:23.988000,HARD,8.0,12.0,0 days 01:25:15.703000,,False,83.988,0.19899999999999807,5115.703,1.022000000000844
GAS,23.0,0 days 00:01:24.096000,HARD,9.0,11.0,0 days 01:26:39.799000,,False,84.096,0.10800000000000409,5199.799,1.018000000000029
GAS,24.0,0 days 00:01:25.127000,HARD,10.0,11.0,0 days 01:28:04.926000,,False,85.127,1.0309999999999917,5284.926,0.8850000000002183
GAS,25.0,0 days 00:01:24.606000,HARD,11.0,11.0,0 days 01:29:29.532000,,False,84.606,-0.5210000000000008,5369.532,0.8840000000000146
GAS,26.0,0 days 00:01:24.652000,HARD,12.0,11.0,0 days 01:30:54.184000,,False,84.652,0.04600000000000648,5454.184,0.8640000000004875
GAS,27.0,0 days 00:01:25.125000,HARD,13.0,11.0,0 days 01:32:19.309000,,False,85.125,0.472999999999999,5539.309,1.2160000000003492
GAS,28.0,0 days 00:01:25.143000,HARD,14.0,11.0,0 days 01:33:44.452000,,False,85.143,0.018000000000000682,5624.452,1.2539999999999054
GAS,29.0,0 days 00:01:24.775000,HARD,15.0,10.0,0 days 01:35:09.227000,,False,84.775,-0.367999999999995,5709.227,2.0029999999997017
GAS,30.0,0 days 00:01:24.587000,HARD,16.0,10.0,0 days 01:36:33.814000,,False,84.587,-0.1880000000000024,5793.814,1.5570000000006985
GAS,31.0,0 days 00:01:24.734000,HARD,17.0,10.0,0 days 01:37:58.548000,,False,84.734,0.14699999999999136,5878.548,1.1880000000001019
GAS,32.0,0 days 00:01:24.877000,HARD,18.0,10.0,0 days 01:39:23.425000,,False,84.877,0.14300000000000068,5963.425,0.9310000000004948
GAS,33.0,0 days 00:01:25.359000,HARD,19.0,10.0,0 days 01:40:48.784000,,False,85.359,0.4819999999999993,6048.784,1.019999999999527
GAS,34.0,0 days 00:01:25.113000,HARD,20.0,10.0,0 days 01:42:13.897000,,False,85.113,-0.2459999999999951,6133.897,0.8270000000002256
GAS,35.0,0 days 00:01:25.068000,HARD,21.0,9.0,0 days 01:43:38.965000,,False,85.068,-0.045000000000001705,6218.965,11.938000000000102
GAS,36.0,0 days 00:01:24.317000,HARD,22.0,9.0,0 days 01:45:03.282000,,False,84.317,-0.7510000000000048,6303.282,14.02599999999984
GAS,37.0,0 days 00:01:25.105000,HARD,23.0,9.0,0 days 01:46:28.387000,,False,85.105,0.7880000000000109,6388.387,16.99199999999928
GAS,38.0,0 days 00:01:26.733000,HARD,24.0,9.0,0 days 01:47:55.120000,,False,86.733,1.6280000000000001,6475.12,21.626000000000204
GAS,39.0,0 days 00:01:28.674000,HARD,25.0,9.0,0 days 01:49:23.794000,,False,88.674,1.9410000000000025,6563.794,28.243999999999687
GAS,40.0,0 days 00:01:48.520000,HARD,26.0,9.0,0 days 01:51:12.314000,0 days 01:51:09.651000,True,108.52,19.84599999999999,6672.314,33.70800000000054
GAS,41.0,0 days 00:01:43.400000,HARD,1.0,9.0,0 days 01:52:55.714000,,False,103.4,-5.11999999999999,6775.714,39.990999999999985
GAS,42.0,0 days 00:01:21.708000,HARD,2.0,9.0,0 days 01:54:17.422000,,False,81.708,-21.692000000000007,6857.422,39.11399999999958
GAS,43.0,0 days 00:01:21.960000,HARD,3.0,9.0,0 days 01:55:39.382000,,False,81.96,0.25199999999999534,6939.382,38.891999999999825
GAS,44.0,0 days 00:01:22.014000,HARD,4.0,9.0,0 days 01:57:01.396000,,False,82.014,0.054000000000002046,7021.396,38.590000000000146
GAS,45.0,0 days 00:01:22.691000,HARD,5.0,9.0,0 days 01:58:24.087000,,False,82.691,0.6770000000000067,7104.087,38.96900000000005
GAS,46.0,0 days 00:01:22.562000,HARD,6.0,9.0,0 days 01:59:46.649000,,False,82.562,-0.1290000000000049,7186.649,39.10500000000047
GAS,47.0,0 days 00:01:23.116000,HARD,7.0,9.0,0 days 02:01:09.765000,,False,83.116,0.554000000000002,7269.765,39.67700000000059
GAS,48.0,0 days 00:01:22.790000,HARD,8.0,9.0,0 days 02:02:32.555000,,False,82.79,-0.3259999999999934,7352.555,40.465000000000146
GAS,49.0,0 days 00:01:22.992000,HARD,9.0,9.0,0 days 02:03:55.547000,,False,82.992,0.20199999999999818,7435.547,40.97999999999956
GAS,50.0,0 days 00:01:23.112000,HARD,10.0,9.0,0 days 02:05:18.659000,,False,83.112,0.11999999999999034,7518.659,41.737999999999374
GAS,51.0,0 days 00:01:23.192000,HARD,11.0,9.0,0 days 02:06:41.851000,,False,83.192,0.0799999999999983,7601.851,42.27799999999934
GAS,52.0,0 days 00:01:24.548000,HARD,12.0,9.0,0 days 02:08:06.399000,,False,84.548,1.3560000000000088,7686.399,43.762000000000626
GAS,53.0,0 days 00:01:24.997000,HARD,13.0,9.0,0 days 02:09:31.396000,,False,84.997,0.44899999999999807,7771.396,45.9399999999996
GAS,54.0,0 days 00:01:23.426000,HARD,14.0,9.0,0 days 02:10:54.822000,,False,83.426,-1.570999999999998,7854.822,46.39400000000023
GAS,55.0,0 days 00:01:23.374000,HARD,15.0,9.0,0 days 02:12:18.196000,,False,83.374,-0.05200000000000671,7938.196,46.76599999999962
GAS,56.0,0 days 00:01:23.027000,HARD,16.0,9.0,0 days 02:13:41.223000,,False,83.027,-0.3469999999999942,8021.223,45.73099999999977
GAS,57.0,0 days 00:01:23.006000,HARD,17.0,9.0,0 days 02:15:04.229000,,False,83.006,-0.021000000000000796,8104.229,43.85500000000047
GAS,58.0,0 days 00:01:23.133000,HARD,18.0,9.0,0 days 02:16:27.362000,,False,83.133,0.12699999999999534,8187.362,39.210000000000036
GAS,59.0,0 days 00:01:23.182000,HARD,19.0,9.0,0 days 02:17:50.544000,,False,83.182,0.049000000000006594,8270.544,22.063000000000102
GAS,60.0,0 days 00:01:23.292000,HARD,20.0,9.0,0 days 02:19:13.836000,,False,83.292,0.10999999999999943,8353.836,25.204999999999927
GAS,61.0,0 days 00:01:34.255000,HARD,21.0,9.0,0 days 02:20:48.091000,,False,94.255,10.962999999999994,8448.091,34.809000000001106
GAS,62.0,0 days 00:01:47.450000,HARD,22.0,8.0,0 days 02:22:35.541000,,False,107.45,13.195000000000007,8555.541,33.92999999999847
GAS,63.0,0 days 00:01:42.785000,HARD,23.0,7.0,0 days 02:24:18.326000,,False,102.785,-4.665000000000006,8658.326,28.886999999998807
GAS,64.0,0 days 00:01:23.285000,HARD,24.0,7.0,0 days 02:25:41.611000,,False,83.285,-19.5,8741.611,28.65400000000045
GAS,65.0,0 days 00:01:23.622000,HARD,25.0,7.0,0 days 02:27:05.233000,,False,83.622,0.3370000000000033,8825.233,31.162000000000262
HAD,1.0,0 days 00:01:33.015000,MEDIUM,1.0,14.0,0 days 00:55:14.354000,,False,93.015,,3314.354,0.5309999999999491
HAD,2.0,0 days 00:01:24.536000,MEDIUM,2.0,14.0,0 days 00:56:38.890000,,False,84.536,-8.479,3398.89,0.28099999999994907
HAD,3.0,0 days 00:01:23.843000,MEDIUM,3.0,13.0,0 days 00:58:02.733000,,False,83.843,-0.6929999999999978,3482.733,0.7730000000001382
HAD,4.0,0 days 00:01:24.407000,MEDIUM,4.0,13.0,0 days 00:59:27.140000,,False,84.407,0.563999999999993,3567.14,0.6529999999997926
HAD,5.0,0 days 00:01:24.798000,MEDIUM,5.0,13.0,0 days 01:00:51.938000,,False,84.798,0.39100000000000534,3651.938,0.3540000000002692
HAD,6.0,0 days 00:01:24.499000,MEDIUM,6.0,12.0,0 days 01:02:16.437000,,False,84.499,-0.2990000000000066,3736.437,0.7739999999998872
HAD,7.0,0 days 00:01:24.577000,MEDIUM,7.0,11.0,0 days 01:03:41.014000,,False,84.577,0.07800000000000296,3821.014,0.5640000000003056
HAD,8.0,0 days 00:01:25.342000,MEDIUM,8.0,11.0,0 days 01:05:06.356000,,False,85.342,0.7650000000000006,3906.356,0.43800000000010186
HAD,9.0,0 days 00:01:25.914000,MEDIUM,9.0,11.0,0 days 01:06:32.270000,,False,85.914,0.5720000000000027,3992.27,0.5590000000001965
HAD,10.0,0 days 00:01:24.509000,MEDIUM,10.0,10.0,0 days 01:07:56.779000,,False,84.509,-1.4050000000000011,4076.779,2.657000000000153
HAD,11.0,0 days 00:01:24.531000,MEDIUM,11.0,9.0,0 days 01:09:21.310000,,False,84.531,0.02200000000000557,4161.31,1.8010000000003856
HAD,12.0,0 days 00:01:25.087000,MEDIUM,12.0,9.0,0 days 01:10:46.397000,,False,85.087,0.5559999999999974,4246.397,1.143000000000029
HAD,13.0,0 days 00:01:25.071000,MEDIUM,13.0,7.0,0 days 01:12:11.468000,,False,85.071,-0.016000000000005343,4331.468,9.55199999999968
HAD,14.0,0 days 00:01:25.294000,MEDIUM,14.0,8.0,0 days 01:13:36.762000,,False,85.294,0.22299999999999898,4416.762,1.7409999999999854
HAD,15.0,0 days 00:01:28.080000,MEDIUM,15.0,7.0,0 days 01:15:04.842000,0 days 01:15:02.065000,True,88.08,2.7860000000000014,4504.842,7.903999999999542
HAD,16.0,0 days 00:01:42.237000,HARD,1.0,11.0,0 days 01:16:47.079000,,False,102.237,14.156999999999996,4607.079,0.2599999999993088
HAD,17.0,0 days 00:01:22.786000,HARD,2.0,9.0,0 days 01:18:09.865000,,False,82.786,-19.450999999999993,4689.865,9.949999999999818
HAD,18.0,0 days 00:01:21.835000,HARD,3.0,9.0,0 days 01:19:31.700000,,False,81.835,-0.9510000000000076,4771.7,6.273000000000138
HAD,19.0,0 days 00:01:22.223000,HARD,4.0,9.0,0 days 01:20:53.923000,,False,82.223,0.38800000000000523,4853.923,2.6829999999999927
HAD,20.0,0 days 00:01:23.578000,HARD,5.0,9.0,0 days 01:22:17.501000,,False,83.578,1.355000000000004,4937.501,0.14500000000043656
HAD,21.0,0 days 00:01:22.920000,HARD,6.0,8.0,0 days 01:23:40.421000,,False,82.92,-0.6580000000000013,5020.421,19.176000000000386
HAD,22.0,0 days 00:01:22.778000,HARD,7.0,8.0,0 days 01:25:03.199000,,False,82.778,-0.1419999999999959,5103.199,19.016999999999825
HAD,23.0,0 days 00:01:22.951000,HARD,8.0,8.0,0 days 01:26:26.150000,,False,82.951,0.1729999999999876,5186.15,19.06999999999971
HAD,24.0,0 days 00:01:22.994000,HARD,9.0,8.0,0 days 01:27:49.144000,,False,82.994,0.043000000000006366,5269.144,19.157000000000153
HAD,25.0,0 days 00:01:23.272000,HARD,10.0,8.0,0 days 01:29:12.416000,,False,83.272,0.2780000000000058,5352.416,19.39100000000053
HAD,26.0,0 days 00:01:23.259000,HARD,11.0,8.0,0 days 01:30:35.675000,,False,83.259,-0.01300000000000523,5435.675,19.878999999999905
HAD,27.0,0 days 00:01:23.282000,HARD,12.0,8.0,0 days 01:31:58.957000,,False,83.282,0.022999999999996135,5518.957,20.3100000000004
HAD,28.0,0 days 00:01:23.703000,HARD,13.0,8.0,0 days 01:33:22.660000,,False,83.703,0.4210000000000065,5602.66,20.44799999999941
HAD,29.0,0 days 00:01:23.758000,HARD,14.0,8.0,0 days 01:34:46.418000,,False,83.758,0.05499999999999261,5686.418,20.813999999999396
HAD,30.0,0 days 00:01:24.178000,HARD,15.0,8.0,0 days 01:36:10.596000,,False,84.178,0.4200000000000017,5770.596,7.1299999999992
HAD,31.0,0 days 00:01:24.568000,HARD,16.0,8.0,0 days 01:37:35.164000,,False,84.568,0.39000000000000057,5855.164,10.475999999999658
HAD,32.0,0 days 00:01:27.725000,HARD,17.0,8.0,0 days 01:39:02.889000,0 days 01:39:00.179000,True,87.725,3.1569999999999965,5942.889,16.480999999999767
HAD,33.0,0 days 00:01:41.002000,HARD,1.0,8.0,0 days 01:40:43.891000,,False,101.002,13.277000000000001,6043.891,35.93799999999919
HAD,34.0,0 days 00:01:21.140000,HARD,2.0,8.0,0 days 01:42:05.031000,,False,81.14,-19.861999999999995,6125.031,35.248999999999796
HAD,35.0,0 days 00:01:21.996000,HARD,3.0,8.0,0 days 01:43:27.027000,,False,81.996,0.8559999999999945,6207.027,35.47100000000046
HAD,36.0,0 days 00:01:22.229000,HARD,4.0,8.0,0 days 01:44:49.256000,,False,82.229,0.2330000000000041,6289.256,35.57900000000063
HAD,37.0,0 days 00:01:22.139000,HARD,5.0,8.0,0 days 01:46:11.395000,,False,82.139,-0.09000000000000341,6371.395,16.24000000000069
HAD,38.0,0 days 00:01:22.099000,HARD,6.0,8.0,0 days 01:47:33.494000,,False,82.099,-0.03999999999999204,6453.494,16.225999999999658
HAD,39.0,0 days 00:01:22.056000,HARD,7.0,8.0,0 days 01:48:55.550000,,False,82.056,-0.043000000000006366,6535.55,16.208999999999833
HAD,40.0,0 days 00:01:43.056000,HARD,8.0,8.0,0 days 01:50:38.606000,,False,103.056,21.0,6638.606,22.617999999999483
HAD,41.0,0 days 00:01:37.117000,HARD,9.0,8.0,0 days 01:52:15.723000,,False,97.117,-5.938999999999993,6735.723,16.77300000000014
HAD,42.0,0 days 00:01:22.585000,HARD,10.0,8.0,0 days 01:53:38.308000,,False,82.585,-14.53200000000001,6818.308,18.271999999999935
HAD,43.0,0 days 00:01:22.182000,HARD,11.0,8.0,0 days 01:55:00.490000,,False,82.182,-0.4029999999999916,6900.49,19.479999999999563
HAD,44.0,0 days 00:01:22.316000,HARD,12.0,8.0,0 days 01:56:22.806000,,False,82.316,0.13400000000000034,6982.806,20.592999999999847
HAD,45.0,0 days 00:01:22.312000,HARD,13.0,8.0,0 days 01:57:45.118000,,False,82.312,-0.0040000000000048885,7065.118,21.96600000000035
HAD,46.0,0 days 00:01:22.426000,HARD,14.0,8.0,0 days 01:59:07.544000,,False,82.426,0.11400000000000432,7147.544,23.55699999999979
HAD,47.0,0 days 00:01:22.544000,HARD,15.0,8.0,0 days 02:00:30.088000,,False,82.544,0.117999999999995,7230.088,25.10699999999997
HAD,48.0,0 days 00:01:22.002000,HARD,16.0,8.0,0 days 02:01:52.090000,,False,82.002,-0.5420000000000016,7312.09,25.8100000000004
HAD,49.0,0 days 00:01:22.477000,HARD,17.0,8.0,0 days 02:03:14.567000,,False,82.477,0.4750000000000085,7394.567,27.140000000000327
HAD,50.0,0 days 00:01:22.354000,HARD,18.0,8.0,0 days 02:04:36.921000,,False,82.354,-0.12300000000000466,7476.921,26.645000000000437
HAD,51.0,0 days 00:01:22.652000,HARD,19.0,8.0,0 days 02:05:59.573000,,False,82.652,0.2980000000000018,7559.573,27.39300000000003
HAD,52.0,0 days 00:01:23.064000,HARD,20.0,8.0,0 days 02:07:22.637000,,False,83.064,0.41199999999999193,7642.637,28.09099999999944
HAD,53.0,0 days 00:01:22.819000,HARD,21.0,8.0,0 days 02:08:45.456000,,False,82.819,-0.24499999999999034,7725.456,28.868000000000393
HAD,54.0,0 days 00:01:22.972000,HARD,22.0,8.0,0 days 02:10:08.428000,,False,82.972,0.1529999999999916,7808.428,29.547999999999774
HAD,55.0,0 days 00:01:23.002000,HARD,23.0,8.0,0 days 02:11:31.430000,,False,83.002,0.030000000000001137,7891.43,30.181000000000495
HAD,56.0,0 days 00:01:24.062000,HARD,24.0,8.0,0 days 02:12:55.492000,,False,84.062,1.0600000000000023,7975.492,32.10400000000027
HAD,57.0,0 days 00:01:24.882000,HARD,25.0,8.0,0 days 02:14:20.374000,,False,84.882,0.8200000000000074,8060.374,34.81700000000001
HAD,58.0,0 days 00:01:27.778000,HARD,26.0,8.0,0 days 02:15:48.152000,0 days 02:15:45.431000,True,87.778,2.896000000000001,8148.152,39.8720000000003
HAD,59.0,0 days 00:01:40.329000,SOFT,4.0,8.0,0 days 02:17:28.481000,,False,100.329,12.550999999999988,8248.481,56.972999999999956
HAD,60.0,0 days 00:01:20.150000,SOFT,5.0,8.0,0 days 02:18:48.631000,,False,80.15,-20.178999999999988,8328.631,54.576999999999316
HAD,61.0,0 days 00:01:24.651000,SOFT,6.0,8.0,0 days 02:20:13.282000,,False,84.651,4.500999999999991,8413.282,56.55699999999888
HAD,62.0,0 days 00:01:48.329000,SOFT,7.0,7.0,0 days 02:22:01.611000,,False,108.329,23.677999999999997,8521.611,48.57500000000073
HAD,63.0,0 days 00:01:47.828000,SOFT,8.0,6.0,0 days 02:23:49.439000,,False,107.828,-0.5009999999999906,8629.439,68.59000000000015
HAD,64.0,0 days 00:01:23.518000,SOFT,9.0,6.0,0 days 02:25:12.957000,,False,83.518,-24.310000000000002,8712.957,51.350000000000364
HAD,65.0,0 days 00:01:21.114000,SOFT,10.0,6.0,0 days 02:26:34.071000,,False,81.114,-2.4039999999999964,8794.071,49.13199999999961
HAM,1.0,0 days 00:01:25.639000,SOFT,3.0,2.0,0 days 00:55:06.978000,,False,85.639,,3306.978,1.2210000000000036
HAM,2.0,0 days 00:01:21.710000,SOFT,4.0,2.0,0 days 00:56:28.688000,,False,81.71,-3.929000000000002,3388.688,1.41800000000012
HAM,3.0,0 days 00:01:22.070000,SOFT,5.0,2.0,0 days 00:57:50.758000,,False,82.07,0.35999999999999943,3470.758,2.0090000000000146
HAM,4.0,0 days 00:01:22.579000,SOFT,6.0,2.0,0 days 00:59:13.337000,,False,82.579,0.5090000000000003,3553.337,2.543999999999869
HAM,5.0,0 days 00:01:22.302000,SOFT,7.0,2.0,0 days 01:00:35.639000,,False,82.302,-0.2769999999999868,3635.639,2.419000000000324
HAM,6.0,0 days 00:01:22.890000,SOFT,8.0,2.0,0 days 01:01:58.529000,,False,82.89,0.5879999999999939,3718.529,2.8359999999997854
HAM,7.0,0 days 00:01:22.937000,SOFT,9.0,2.0,0 days 01:03:21.466000,,False,82.937,0.046999999999997044,3801.466,3.0859999999997854
HAM,8.0,0 days 00:01:23.351000,SOFT,10.0,2.0,0 days 01:04:44.817000,,False,83.351,0.4140000000000015,3884.817,3.1840000000001965
HAM,9.0,0 days 00:01:23.462000,SOFT,11.0,2.0,0 days 01:06:08.279000,,False,83.462,0.1110000000000042,3968.279,3.4479999999998654
HAM,10.0,0 days 00:01:23.576000,SOFT,12.0,2.0,0 days 01:07:31.855000,,False,83.576,0.11399999999999011,4051.855,3.5140000000001237
HAM,11.0,0 days 00:01:27.828000,SOFT,13.0,4.0,0 days 01:08:59.683000,0 days 01:08:57.031000,True,87.828,4.2520000000000095,4139.683,0.21699999999964348
HAM,12.0,0 days 00:01:40.800000,HARD,1.0,7.0,0 days 01:10:40.483000,,False,100.8,12.971999999999994,4240.483,8.462999999999738
HAM,13.0,0 days 00:01:21.433000,HARD,2.0,6.0,0 days 01:12:01.916000,,False,81.433,-19.36699999999999,4321.916,1.4459999999999127
HAM,14.0,0 days 00:01:22.075000,HARD,3.0,5.0,0 days 01:13:23.991000,,False,82.075,0.6419999999999959,4403.991,0.09500000000025466
HAM,15.0,0 days 00:01:21.911000,HARD,4.0,3.0,0 days 01:14:45.902000,,False,81.911,-0.16400000000000148,4485.902,1.6700000000000728
HAM,16.0,0 days 00:01:22.151000,HARD,5.0,3.0,0 days 01:16:08.053000,,False,82.151,0.23999999999999488,4568.053,0.20499999999992724
HAM,17.0,0 days 00:01:22.001000,HARD,6.0,2.0,0 days 01:17:30.054000,,False,82.001,-0.14999999999999147,4650.054,1.8950000000004366
HAM,18.0,0 days 00:01:22.165000,HARD,7.0,2.0,0 days 01:18:52.219000,,False,82.165,0.16400000000000148,4732.219,1.9570000000003347
HAM,19.0,0 days 00:01:22.464000,HARD,8.0,2.0,0 days 01:20:14.683000,,False,82.464,0.2989999999999924,4814.683,1.9750000000003638
HAM,20.0,0 days 00:01:22.618000,HARD,9.0,2.0,0 days 01:21:37.301000,,False,82.618,0.15399999999999636,4897.301,2.0800000000008367
HAM,21.0,0 days 00:01:22.728000,HARD,10.0,2.0,0 days 01:23:00.029000,,False,82.728,0.10999999999999943,4980.029,2.2520000000004075
HAM,22.0,0 days 00:01:22.891000,HARD,11.0,2.0,0 days 01:24:22.920000,,False,82.891,0.16300000000001091,5062.92,2.4179999999996653
HAM,23.0,0 days 00:01:22.926000,HARD,12.0,2.0,0 days 01:25:45.846000,,False,82.926,0.03499999999999659,5145.846,2.089999999999236
HAM,24.0,0 days 00:01:22.889000,HARD,13.0,2.0,0 days 01:27:08.735000,,False,82.889,-0.03700000000000614,5228.735,2.175999999999476
HAM,25.0,0 days 00:01:23.265000,HARD,14.0,2.0,0 days 01:28:32,,False,83.265,0.3760000000000048,5312.0,2.4149999999999636
HAM,26.0,0 days 00:01:23.331000,HARD,15.0,2.0,0 days 01:29:55.331000,,False,83.331,0.0660000000000025,5395.331,2.837999999999738
HAM,27.0,0 days 00:01:27.024000,HARD,16.0,4.0,0 days 01:31:22.355000,0 days 01:31:19.621000,True,87.024,3.692999999999998,5482.355,0.8329999999996289
HAM,28.0,0 days 00:01:39.857000,MEDIUM,1.0,7.0,0 days 01:33:02.212000,,False,99.857,12.832999999999998,5582.212,0.2820000000001528
